code	url	creator	created_t	created_datetime	last_modified_t	last_modified_datetime	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	categories_fr	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	labels_fr	emb_codes	emb_codes_tags	first_packaging_code_geo	cities	cities_tags	purchase_places	stores	countries	countries_tags	countries_fr	ingredients_text	traces	traces_tags	serving_size	no_nutriments	additives_n	additives	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	main_category	main_category_fr	image_url	image_small_url	energy_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	carbohydrates_100g	sugars_100g	sucrose_100g	glucose_100g	fructose_100g	lactose_100g	maltose_100g	maltodextrins_100g	starch_100g	polyols_100g	fat_100g	saturated-fat_100g	butyric-acid_100g	caproic-acid_100g	caprylic-acid_100g	capric-acid_100g	lauric-acid_100g	myristic-acid_100g	palmitic-acid_100g	stearic-acid_100g	arachidic-acid_100g	behenic-acid_100g	lignoceric-acid_100g	cerotic-acid_100g	montanic-acid_100g	melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	alpha-linolenic-acid_100g	eicosapentaenoic-acid_100g	docosahexaenoic-acid_100g	omega-6-fat_100g	linoleic-acid_100g	arachidonic-acid_100g	gamma-linolenic-acid_100g	dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	oleic-acid_100g	elaidic-acid_100g	gondoic-acid_100g	mead-acid_100g	erucic-acid_100g	nervonic-acid_100g	trans-fat_100g	cholesterol_100g	fiber_100g	sodium_100g	alcohol_100g	vitamin-a_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	carbon-footprint_100g
1.05400141270233e+23	http://world-fr.openfoodfacts.org/produit/1.05400141270233e+23/gouda-vieux-galaxy	malikele	1333483143	2012-04-03T19:59:03Z	1350287829	2012-10-15T07:57:09Z	Gouda vieux	Gouda	350 g	Sous vide.	sous-vide	Galaxy	galaxy	Fromage à pâte pressée non cuite,Fromages pasteurisés,Fromage de vache,Gouda	produits-laitiers,fromages,fromages-de-vache,fromages-des-pays-bas,fromages-a-pate-pressee-non-cuite,fromages-de-vache-prim-holstein,gouda,fromages-pasteurises	Produits-laitiers,Fromages,Fromages-de-vache,Fromages des Pays-Bas,Fromages à pâte pressée non cuite,Fromages de vache Prim'Holstein,Gouda,Fromages pasteurisés	Belgique	belgique						BE	be									lait de vache pasteurisé, sel, ferments lactiques, présure animale, conservateur (E251), colorant (E160b)	Contient du lait (avec lactose)	contient-du-lait-avec-lactose	30 g		2		e251,e160b	0			0			Produits-laitiers	Produits-laitiers	http://fr.openfoodfacts.org/images/products/invalid/front.4.400.jpg	http://fr.openfoodfacts.org/images/products/invalid/front.4.200.jpg	1684	25.5				0										33.8	22.3																																			0	0.9																																	
7.62230078479976e+25	http://world-fr.openfoodfacts.org/produit/7.62230078479976e+25	chleclerc	1366890793	2013-04-25T11:53:13Z	1366890793	2013-04-25T11:53:13Z																																																																																																																																			
5.05164400032061e+31	http://world-fr.openfoodfacts.org/produit/5.05164400032061e+31		1367063955	2013-04-27T11:59:15Z	1367063956	2013-04-27T11:59:16Z																																												http://fr.openfoodfacts.org/images/products/invalid/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/invalid/front.3.200.jpg																																																																																						
0000010090206	http://world-fr.openfoodfacts.org/produit/0000010090206/the-de-noel-aromatise-orange-cannelle-alice-delice	sebleouf	1370977431	2013-06-11T19:03:51Z	1370983714	2013-06-11T20:48:34Z	Thé de Noël aromatisé orange-cannelle		75 g	aluminium	aluminium	Alice Délice	alice-delice	Thés noirs	fr:thes-noirs,en:herbal-teas,en:beverages,en:teas,en:hot-drinks	Thés noirs,Infusions,Boissons,Thés,Boissons chaudes	France	france											Lyon,France	Alice Délice	France	en:france	France	thé noir de Chine, zestes d'oranges 7,5%, arômes naturels (cannelle 4,7%, orange 4,7%, poudre de cannelle 3,9%)	fruits à coque,sésame,moutarde,gluten,lait,oeuf,soja,sulfites	fruits-a-coque,sesame,moutarde,gluten,lait,oeuf,soja,sulfites			0			0			0			en:teas	Thés	http://fr.openfoodfacts.org/images/products/000/001/009/0206/front.5.400.jpg	http://fr.openfoodfacts.org/images/products/000/001/009/0206/front.5.200.jpg																																																																																						
0000020364373	http://world-fr.openfoodfacts.org/produit/0000020364373/zumo-de-pina-vita-fit		1393970573	2014-03-04T22:02:53Z	1393970733	2014-03-04T22:05:33Z	Zumo de Piña					Vita fit	vita-fit																		en:ES	en:spain	Espagne																	http://fr.openfoodfacts.org/images/products/000/002/036/4373/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/002/036/4373/front.3.200.jpg																																																																																						
000040608754	http://world-fr.openfoodfacts.org/produit/000040608754/pepsi-nouveau-gout	andre	1345024108	2012-08-15T09:48:28Z	1374446155	2013-07-21T22:35:55Z	Pepsi, Nouveau goût !	Boisson gazeuse rafraîchissante aux extraits naturels de végétaux	15 cl	Canette aluminium	canette-aluminium	Pepsi	pepsi	Sodas au cola	en:beverages,fr:sodas-au-cola,en:sodas,en:carbonated-drinks	Boissons,Sodas au cola,Sodas,Boissons gazeuses													Avion		France	en:france	France	Eau gazéifiée, sucre, colorant caramel E150d, acidifiant : acide phosphorique, arômes (dont : extraits naturels de végétaux, caféine)			150ml		2		e150d,e338	0			0			fr:sodas-au-cola	Sodas au cola	http://fr.openfoodfacts.org/images/products/000/040/608/754/front.5.400.jpg	http://fr.openfoodfacts.org/images/products/000/040/608/754/front.5.200.jpg	177	0				10.4	10.4									0	0																																			0	0.01																																	
00005487	http://world-fr.openfoodfacts.org/produit/00005487/trader-joe-s-sea-salt-potato-chips-		1405193863	2014-07-12T19:37:43Z	1405193912	2014-07-12T19:38:32Z	Trader Joe's sea salt potato chips																								en:US	en:united-states	États-Unis																	http://fr.openfoodfacts.org/images/products/00005487/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00005487/front.3.200.jpg																																																																																						
00011501	http://world-fr.openfoodfacts.org/produit/00011501/curiously-quality-strong-mints-marks-and-spencer	manu1400	1380709913	2013-10-02T10:31:53Z	1380715303	2013-10-02T12:01:43Z	Curiously Quality Strong Mints	bonbons à la menthe extra forts	50g	papier,métal	papier,metal	Marks and Spencer	marks-and-spencer	bonbons à la menthe	fr:bonbons-a-la-menthe	Bonbons-a-la-menthe															France	en:france	France															fr:bonbons-a-la-menthe	Bonbons-a-la-menthe	http://fr.openfoodfacts.org/images/products/00011501/front.7.400.jpg	http://fr.openfoodfacts.org/images/products/00011501/front.7.200.jpg	1665	0.9				96	96									0.5	0.5																																			0.1	0																																	
00031858	http://world-fr.openfoodfacts.org/produit/00031858/veloute-de-legumes-liebig	chandon	1368786710	2013-05-17T10:31:50Z	1376582813	2013-08-15T16:06:53Z	Velouté de légumes	Soupe de légumes	60cl	Brique	brique	Liebig	liebig	Soupe	en:soups,en:meals	Soupes,Plats préparés													Marseille	U Express	France	en:france	France	eau, légumes 38% (jus de tomates à base de concentré, carotte, pomme de terre, oignon, poireau, potiron 3%, céleri, petit pois), lait écrémé reconstitué, amidon transformé de maïs, huile de colza, sucre, beurre de cuisine, sel, arôme, vitamine A (bêta-carotène)			330ml		1		e160a	0			1		e160a-beta-carotene	en:soups	Soupes	http://fr.openfoodfacts.org/images/products/00031858/front.6.400.jpg	http://fr.openfoodfacts.org/images/products/00031858/front.6.200.jpg	188	0.8				5.3	2.4									2.1	0.7																																			0.8	0.75		0.00012																															
00062114	http://world-fr.openfoodfacts.org/produit/00062114/baguette-sainsbury-s	bcatelin	1389215796	2014-01-08T21:16:36Z	1389217008	2014-01-08T21:36:48Z	Baguette	Baguette	400g	Fresh	fresh	Sainsbury's	sainsbury-s	Bread	en:breads	Pains	England	england											Kilburn,London,England,united kingdom	Sainsbury's	United Kingdom	en:united-kingdom	Royaume-Uni															en:breads	Pains																																																																																								
00068789	http://world-fr.openfoodfacts.org/produit/00068789	teolemon	1398322746	2014-04-24T06:59:06Z	1398330723	2014-04-24T09:12:03Z						Marks & Spencer	marks-spencer																	Marks & Spencer	France	en:france	France																	http://fr.openfoodfacts.org/images/products/00068789/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00068789/front.3.200.jpg																																																																																						
00073448	http://world-fr.openfoodfacts.org/produit/00073448		1370205622	2013-06-02T20:40:22Z	1370205624	2013-06-02T20:40:24Z																									United States	en:united-states	États-Unis																	http://fr.openfoodfacts.org/images/products/00073448/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00073448/front.3.200.jpg																																																																																						
00076924	http://world-fr.openfoodfacts.org/produit/00076924/balisto-mars-chocolat		1366890160	2013-04-25T11:42:40Z	1366890281	2013-04-25T11:44:41Z	Balisto					Mars chocolat	mars-chocolat																		France	en:france	France																	http://fr.openfoodfacts.org/images/products/00076924/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00076924/front.3.200.jpg																																																																																						
000790310013	http://world-fr.openfoodfacts.org/produit/000790310013	malikele	1388682187	2014-01-02T17:03:07Z	1388682244	2014-01-02T17:04:04Z																									Allemagne	en:germany	Allemagne																	http://fr.openfoodfacts.org/images/products/000/790/310/013/front.4.400.jpg	http://fr.openfoodfacts.org/images/products/000/790/310/013/front.4.200.jpg																																																																																						
000790310020	http://world-fr.openfoodfacts.org/produit/000790310020	malikele	1388661711	2014-01-02T11:21:51Z	1388662180	2014-01-02T11:29:40Z																									Allemagne	en:germany	Allemagne																	http://fr.openfoodfacts.org/images/products/000/790/310/020/front.8.400.jpg	http://fr.openfoodfacts.org/images/products/000/790/310/020/front.8.200.jpg																																																																																						
000790310044	http://world-fr.openfoodfacts.org/produit/000790310044/color-bombe-candy-crush	malikele	1388681303	2014-01-02T16:48:23Z	1388681948	2014-01-02T16:59:08Z	Color bombe	Confiserie	80g	Carton et plastique	carton-et-plastique	Candy crush	candy-crush	Bonbons	fr:bonbons,en:candies	Bonbons,Confiseries	Canada	canada													Usa	en:united-states	États-Unis															fr:bonbons	Bonbons	http://fr.openfoodfacts.org/images/products/000/790/310/044/front.9.400.jpg	http://fr.openfoodfacts.org/images/products/000/790/310/044/front.9.200.jpg																																																																																						
000886100252	http://world-fr.openfoodfacts.org/produit/000886100252/pepsi		1403952634	2014-06-28T10:50:34Z	1403952688	2014-06-28T10:51:28Z	Pepsi		33cl			Pepsi	pepsi																		en:FR	en:france	France																	http://fr.openfoodfacts.org/images/products/000/886/100/252/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/886/100/252/front.3.200.jpg																																																																																						
0009249960366	http://world-fr.openfoodfacts.org/produit/0009249960366		1391197122	2014-01-31T19:38:42Z	1391197127	2014-01-31T19:38:47Z																									en:US	en:united-states	États-Unis																	http://fr.openfoodfacts.org/images/products/000/924/996/0366/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/924/996/0366/front.3.200.jpg																																																																																						
0009542005979	http://world-fr.openfoodfacts.org/produit/0009542005979/a-touch-of-sea-salt-indy-excellence		1386251152	2013-12-05T13:45:52Z	1386251202	2013-12-05T13:46:42Z	a touch of sea salt		100g			Indy excellence	indy-excellence																		Australia	en:australia	Australie																	http://fr.openfoodfacts.org/images/products/000/954/200/5979/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/954/200/5979/front.3.200.jpg																																																																																						
00104302	http://world-fr.openfoodfacts.org/produit/00104302	teolemon	1396219484	2014-03-30T22:44:44Z	1396219494	2014-03-30T22:44:54Z																									en:FR	en:france	France																	http://fr.openfoodfacts.org/images/products/00104302/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00104302/front.3.200.jpg																																																																																						
00107860	http://world-fr.openfoodfacts.org/produit/00107860/chips-de-legumes-marche-franprix	lilimarti	1397241928	2014-04-11T18:45:28Z	1397301849	2014-04-12T11:24:09Z	Chips de légumes					Marché Franprix	marche-franprix	Chips de légumes	en:chips-and-fries,fr:chips,fr:aperitif	Chips et frites,Chips,Apéritif															France	en:france	France															fr:chips	Chips	http://fr.openfoodfacts.org/images/products/00107860/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00107860/front.3.200.jpg																																																																																						
0011210115606	http://world-fr.openfoodfacts.org/produit/0011210115606/tabasco-original-mcilheni-company	jcnascimento	1401578660	2014-05-31T23:24:20Z	1401578660	2014-05-31T23:24:20Z	Tabasco Original		60ml			McIlheni Company	mcilheni-company																		en:BR	en:brazil	Brésil																																																																																																								
001146901886	http://world-fr.openfoodfacts.org/produit/001146901886		1401455182	2014-05-30T13:06:22Z	1401455185	2014-05-30T13:06:25Z																									en:FR	en:france	France																	http://fr.openfoodfacts.org/images/products/001/146/901/886/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/001/146/901/886/front.3.200.jpg																																																																																						
0013000451604	http://world-fr.openfoodfacts.org/produit/0013000451604/vegetarian-bean-heinz	teolemon	1386080292	2013-12-03T14:18:12Z	1386532277	2013-12-08T19:51:17Z	vegetarian bean					heinz	heinz	baked beans	en:baked-beans	en:Baked-beans															United States	en:united-states	États-Unis															en:baked-beans	en:Baked-beans	http://fr.openfoodfacts.org/images/products/001/300/045/1604/front.4.400.jpg	http://fr.openfoodfacts.org/images/products/001/300/045/1604/front.4.200.jpg																																																																																						
00130912	http://world-fr.openfoodfacts.org/produit/00130912/crispy-cheese-crackers-marks-spencer	teolemon	1381063314	2013-10-06T12:41:54Z	1381066028	2013-10-06T13:27:08Z	Crispy Cheese Crackers					Marks & Spencer	marks-spencer																	Marks and Spencer	France	en:france	France																	http://fr.openfoodfacts.org/images/products/00130912/front.5.400.jpg	http://fr.openfoodfacts.org/images/products/00130912/front.5.200.jpg																																																																																						
0014100096979	http://world-fr.openfoodfacts.org/produit/0014100096979	teolemon	1398696889	2014-04-28T14:54:49Z	1408038308	2014-08-14T17:45:08Z		cookies croustillants aux morceaux de chocolat noir et aux noix de pécan	204 g			Pepperidge Farm	pepperidge-farm	Biscuits,Cookies	en:biscuits,en:cookies	Biscuits,Cookies			U.S.A.	u-s-a											France	en:france	France	Farine de blé enrichie (farine, niacine, fer, mononitrate de thiamine (vitamine B1), riboflavina (vitamine B2), acide folique), sucre, morceaux de chocolat noir 16% (sucre, pâte de cacao, beurre de cacao, dextrose, emulsifiant : lecithine de soja, extrait de vanille, huile de beurre), huile de palme, noix de pécan 10%, beurre, sucre brun (sucre, sucre inverti, mélasse), oeufs, poudres à lever : carbonate acide de sodium, tartrates de potassium et carbonates d'ammonium, sel, arômes, fruits à coques moulus (pécan, macadamia, noix, cajou, amande)					6		e375,e101,e322,e500,e336,e503	1		huile-de-palme	0			en:cookies	Cookies	http://fr.openfoodfacts.org/images/products/001/410/009/6979/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/001/410/009/6979/front.3.200.jpg	2269	5.1				57.8	34									32.4	12.8																																			5.4	0.315																																	
0014100097037	http://world-fr.openfoodfacts.org/produit/0014100097037/soft-baked-chocolate-chunk-dark-chocolat-brownie-pepperidge-farm	teolemon	1391864577	2014-02-08T13:02:57Z	1393083005	2014-02-22T15:30:05Z	Soft Baked Chocolate Chunk Dark Chocolat Brownie		244g			Pepperidge Farm	pepperidge-farm																		France	en:france	France																	http://fr.openfoodfacts.org/images/products/001/410/009/7037/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/001/410/009/7037/front.3.200.jpg																																																																																						
00149228	http://world-fr.openfoodfacts.org/produit/00149228/amandino-blanches-damiano	balooval	1367441086	2013-05-01T20:44:46Z	1370615943	2013-06-07T14:39:03Z	Amandino blanches	purée d'amandes blanches	350 g	bocal,verre	bocal,verre	Damiano	damiano				Sicile	sicile			Bio européen	en:eu-organic,en:organic	Bio européen,Bio						france		France	en:france	France	amandes pelées séchées à la vapeur et broyées à la meule à basse température					0			0			0					http://fr.openfoodfacts.org/images/products/00149228/front.5.400.jpg	http://fr.openfoodfacts.org/images/products/00149228/front.5.200.jpg	2536	22.2				4.6										55.4	5																																				0.0145							0.00024	0.00042	0.0031										0.242	0.56													
0016000275119	http://world-fr.openfoodfacts.org/produit/0016000275119/coco-puffs-general-mills		1400974047	2014-05-24T23:27:27Z	1400974547	2014-05-24T23:35:47Z	coco puffs		11.8 oz			General mills 	general-mills																		en:US	en:united-states	États-Unis																	http://fr.openfoodfacts.org/images/products/001/600/027/5119/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/001/600/027/5119/front.3.200.jpg																																																																																						
0016000507661	http://world-fr.openfoodfacts.org/produit/0016000507661/protein-chewy-bar-10-grams-of-protein-190-calories-nature-valley		1407175975	2014-08-04T18:12:55Z	1407176330	2014-08-04T18:18:50Z	Protein chewy bar 10 grams of protein -- 190 calories		1 -- net weight 1.42 ounces -- 40 g			Nature Valley	nature-valley																		en:US	en:united-states	États-Unis																	http://fr.openfoodfacts.org/images/products/001/600/050/7661/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/001/600/050/7661/front.3.200.jpg																																																																																						
0016200334005	http://world-fr.openfoodfacts.org/produit/0016200334005	teolemon	1402056058	2014-06-06T12:00:58Z	1402079180	2014-06-06T18:26:20Z						Dixie Crystals	dixie-crystals																		United States	en:united-states	États-Unis																	http://fr.openfoodfacts.org/images/products/001/620/033/4005/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/001/620/033/4005/front.3.200.jpg																																																																																						
0016229005320	http://world-fr.openfoodfacts.org/produit/0016229005320/lait-de-coco-aroy-d		1393167331	2014-02-23T14:55:31Z	1393167384	2014-02-23T14:56:24Z	Lait de coco 		560ml			Aroy-D	aroy-d																		en:FR	en:france	France																	http://fr.openfoodfacts.org/images/products/001/622/900/5320/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/001/622/900/5320/front.3.200.jpg																																																																																						
0016229006174	http://world-fr.openfoodfacts.org/produit/0016229006174/boisson-a-base-de-lychee-thai-agri-foods		1387110798	2013-12-15T12:33:18Z	1387110890	2013-12-15T12:34:50Z	Boisson à base de lychee 		250 ml			Thai agri foods	thai-agri-foods																		France	en:france	France																	http://fr.openfoodfacts.org/images/products/001/622/900/6174/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/001/622/900/6174/front.3.200.jpg																																																																																						
00169042	http://world-fr.openfoodfacts.org/produit/00169042/italian-style-babyleaf-salad-marks-spencer	bcatelin	1395505541	2014-03-22T16:25:41Z	1395506145	2014-03-22T16:35:45Z	Italian style babyleaf salad	salad	120g	Plastic film	plastic-film	Marks & Spencer	marks-spencer	Salad	en:salad	en:Salad	several countries	several-countries											Brent,uk	Mark & Spencer	United Kingdom	en:united-kingdom	Royaume-Uni	Rosini Lettuce 35%, baby lambada lettuce 35%, Rocket 18%, Lamb's lettuce 12%					0			0			0			en:salad	en:Salad	http://fr.openfoodfacts.org/images/products/00169042/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00169042/front.3.200.jpg	90	1.3				2.3	1.6									0.5	0.1																																			1.3	0.1																																	
0019281700110	http://world-fr.openfoodfacts.org/produit/0019281700110/boisson-a-base-de-jus-de-lychee-tang-freres-s-a	pasteis-de-nata	1401882427	2014-06-04T11:47:07Z	1401883007	2014-06-04T11:56:47Z	Boisson a base de jus de lychee		25 cl	Canette	canette	Tang frères s.a.	tang-freres-s-a																		France	en:france	France	Eau, jus de lychee 30%, sucre, acidifiant (E330), arôme artificiel, épaississant (E466), stabilisant (E452).					3		e330,e466,e452	0			0					http://fr.openfoodfacts.org/images/products/001/928/170/0110/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/001/928/170/0110/front.3.200.jpg																																																																																						
00195157	http://world-fr.openfoodfacts.org/produit/00195157/4-stonebread-garlic-breads-marks-and-spencer	manu1400	1380794995	2013-10-03T10:09:55Z	1380883754	2013-10-04T10:49:14Z	4 stonebread garlic breads	pain à l'ail				Marks and Spencer	marks-and-spencer	pain à l'ail	fr:pain-a-l-ail	Pain-a-l-ail															France	en:france	France	farine de blé, beurre fait 13%, huile d'olive vierge extra, ... (levure ?), sel, farine de pomme de terre, lait écrémé en poudre, sucre, fibre végétale, ...forge maltée, agent de traitement de la farine : acide ascorbique, beurre d'ail, ... beurre non salé, purée d'ail, poivre blanc moulu, jus de citron, persil, sel	lait de vache,lait,blé,orge,gluten	lait-de-vache,lait,ble,orge,gluten			1		e300	0			0			fr:pain-a-l-ail	Pain-a-l-ail	http://fr.openfoodfacts.org/images/products/00195157/front.6.400.jpg	http://fr.openfoodfacts.org/images/products/00195157/front.6.200.jpg	1330	9.3				41.4	2.3									11.9	6.6																																			3.1	1																																	
0020176790284	http://world-fr.openfoodfacts.org/produit/0020176790284/spoonettes-pidy	thibdrev	1399715552	2014-05-10T09:52:32Z	1399715580	2014-05-10T09:53:00Z	Spoonettes		12			Pidy	pidy																		en:AU	en:australia	Australie																	http://fr.openfoodfacts.org/images/products/002/017/679/0284/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/002/017/679/0284/front.3.200.jpg																																																																																						
0021078019091	http://world-fr.openfoodfacts.org/produit/0021078019091		1399349691	2014-05-06T04:14:51Z	1399349692	2014-05-06T04:14:52Z																									en:US	en:united-states	États-Unis																	http://fr.openfoodfacts.org/images/products/002/107/801/9091/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/002/107/801/9091/front.3.200.jpg																																																																																						
00213158	http://world-fr.openfoodfacts.org/produit/00213158	teolemon	1380475686	2013-09-29T17:28:06Z	1380481810	2013-09-29T19:10:10Z			390g			Marks and Spencer	marks-and-spencer				Pays-Bas,Royaume-Uni	pays-bas,royaume-uni						UK LI030 EC	uk-li030-ec				Paris,France	Marks & Spencer	France	en:france	France				390g													http://fr.openfoodfacts.org/images/products/00213158/front.15.400.jpg	http://fr.openfoodfacts.org/images/products/00213158/front.15.200.jpg	410	8.4				9.7	1.6									2.4	1.4																																			1.4	0.16																																	
0022000035011	http://world-fr.openfoodfacts.org/produit/0022000035011	teolemon	1387371837	2013-12-18T13:03:57Z	1388675868	2014-01-02T15:17:48Z						Airwaves,Wrigley's	airwaves,wrigley-s																		Republic of China	en:republic-of-china	République de Chine																	http://fr.openfoodfacts.org/images/products/002/200/003/5011/front.4.400.jpg	http://fr.openfoodfacts.org/images/products/002/200/003/5011/front.4.200.jpg																																																																																						
0022314010025	http://world-fr.openfoodfacts.org/produit/0022314010025/creme-de-marrons-de-l-ardeche-clement-faugier		1393270226	2014-02-24T19:30:26Z	1393270269	2014-02-24T19:31:09Z	crème de marrons de l'Ardèche		1			clément faugier	clement-faugier																		en:FR	en:france	France																	http://fr.openfoodfacts.org/images/products/002/231/401/0025/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/002/231/401/0025/front.3.200.jpg																																																																																						
0022314010049	http://world-fr.openfoodfacts.org/produit/0022314010049/creme-de-marron-de-l-ardeche-vanillee-	teolemon	1381325564	2013-10-09T13:32:44Z	1383386442	2013-11-02T10:00:42Z	crème de marron de l'ardèche vanillée		250 grammes					crème de marron	fr:creme-de-marron	Creme-de-marron															France	en:france	France															fr:creme-de-marron	Creme-de-marron																																																																																								
